image,gt_label,pred_label,confidence
datasets\weather\val\clear\b5a72f23-dfdc4b86.jpg,clear,overcast,0.5455555319786072
datasets\weather\val\clear\b5a8594c-049fa1ef.jpg,clear,clear,0.5512498617172241
datasets\weather\val\clear\b5aa55af-b01f8749.jpg,clear,overcast,0.5011197924613953
datasets\weather\val\clear\b5ab0e46-19655ca4.jpg,clear,clear,0.4531742036342621
datasets\weather\val\clear\b5ab0e46-8eab4733.jpg,clear,snowy,0.5275455117225647
datasets\weather\val\clear\b5b023a6-de26d2b2.jpg,clear,rainy,0.35737845301628113
datasets\weather\val\clear\b5b02b31-f19988fb.jpg,clear,overcast,0.46503642201423645
datasets\weather\val\clear\b5b2f593-25b7b157.jpg,clear,snowy,0.3925951421260834
datasets\weather\val\clear\b5b44d2d-60f87448.jpg,clear,overcast,0.3358210325241089
datasets\weather\val\clear\b5b78553-b7c03da2.jpg,clear,clear,0.41500428318977356
datasets\weather\val\clear\b5b78553-f3a480a1.jpg,clear,clear,0.5799624919891357
datasets\weather\val\clear\b5b7d0a6-e63e539f.jpg,clear,clear,0.3210275173187256
datasets\weather\val\clear\b5b8e198-730252e5.jpg,clear,rainy,0.49531692266464233
datasets\weather\val\clear\b5b8e198-9f61fa4b.jpg,clear,rainy,0.4777107238769531
datasets\weather\val\clear\b5b8e198-b661f016.jpg,clear,clear,0.599564254283905
datasets\weather\val\clear\b5b9915f-71ed958e.jpg,clear,rainy,0.43993905186653137
datasets\weather\val\clear\b5bd48b6-0d0d597f.jpg,clear,rainy,0.68977290391922
datasets\weather\val\clear\b5bd48b6-14ea233a.jpg,clear,clear,0.4496532082557678
datasets\weather\val\clear\b5bd48b6-57b53578.jpg,clear,rainy,0.5328482985496521
datasets\weather\val\clear\b5bd48b6-c1f01e7a.jpg,clear,rainy,0.4756101965904236
datasets\weather\val\clear\b5bd628c-d1f3b854.jpg,clear,snowy,0.5903624892234802
datasets\weather\val\clear\b5be6006-83d630d5.jpg,clear,rainy,0.5437989830970764
datasets\weather\val\clear\b5be77ad-b861ba83.jpg,clear,clear,0.5206713676452637
datasets\weather\val\clear\b5bf322d-0a139ab3.jpg,clear,overcast,0.45064041018486023
datasets\weather\val\clear\b5bfa85b-d0700971.jpg,clear,clear,0.6988344192504883
datasets\weather\val\clear\b5bfa85b-f1387252.jpg,clear,clear,0.4728919267654419
datasets\weather\val\clear\b5c12993-1b9c5f96.jpg,clear,clear,0.6835988759994507
datasets\weather\val\clear\b5c204e0-17acc044.jpg,clear,overcast,0.29620325565338135
datasets\weather\val\clear\b5c259f3-b10eeca5.jpg,clear,clear,0.49209606647491455
datasets\weather\val\clear\b5c30297-f0b3279b.jpg,clear,overcast,0.48830753564834595
datasets\weather\val\clear\b5c351d3-b02bda28.jpg,clear,clear,0.420041561126709
datasets\weather\val\clear\b5c6d506-d687e2ab.jpg,clear,clear,0.6382664442062378
datasets\weather\val\clear\b5ca1339-b9f4a4e0.jpg,clear,clear,0.4303014874458313
datasets\weather\val\clear\b5cb8753-b8a2ddb5.jpg,clear,rainy,0.723395824432373
datasets\weather\val\clear\b5cc7455-d2f5900f.jpg,clear,rainy,0.42737260460853577
datasets\weather\val\clear\b5d06d78-e4ecfa0c.jpg,clear,rainy,0.4006076455116272
datasets\weather\val\clear\b5d63e8d-061c1a6f.jpg,clear,rainy,0.48885583877563477
datasets\weather\val\clear\b5d63e8d-be6df898.jpg,clear,clear,0.5539379715919495
datasets\weather\val\clear\b5d6e647-0bf0a7e9.jpg,clear,clear,0.5022484660148621
datasets\weather\val\clear\b5d6e647-12d214ab.jpg,clear,clear,0.4825287461280823
datasets\weather\val\clear\b5d6e647-3760c7b9.jpg,clear,rainy,0.6029776334762573
datasets\weather\val\clear\b5d6e647-38b01d56.jpg,clear,clear,0.45297902822494507
datasets\weather\val\clear\b5d6e647-44af4f17.jpg,clear,clear,0.5963104963302612
datasets\weather\val\clear\b5d7832a-63caf5b3.jpg,clear,clear,0.4802444279193878
datasets\weather\val\clear\b5d7f73a-ec61468b.jpg,clear,rainy,0.5561779737472534
datasets\weather\val\clear\b5d8894a-d99dbb00.jpg,clear,clear,0.562161922454834
datasets\weather\val\clear\b5dd20c5-4e1112c7.jpg,clear,rainy,0.6236228346824646
datasets\weather\val\clear\b5dd20c5-4f784dcf.jpg,clear,rainy,0.46821340918540955
datasets\weather\val\clear\b5dd20c5-544163f6.jpg,clear,clear,0.6526510119438171
datasets\weather\val\clear\b5dd20c5-ac20e15b.jpg,clear,rainy,0.45211589336395264
datasets\weather\val\clear\b5dd20c5-ed2da652.jpg,clear,clear,0.6782698035240173
datasets\weather\val\clear\b5dd8a5f-431c4fc2.jpg,clear,clear,0.5921720862388611
datasets\weather\val\clear\b5dd8a5f-9e1a2077.jpg,clear,clear,0.5042632818222046
datasets\weather\val\clear\b5dd8a5f-ef468c83.jpg,clear,rainy,0.46688205003738403
datasets\weather\val\clear\b5ddbb54-248e17be.jpg,clear,overcast,0.33896198868751526
datasets\weather\val\clear\b5df49b8-73e68ecb.jpg,clear,snowy,0.7350481152534485
datasets\weather\val\clear\b5e0b513-da3b4402.jpg,clear,rainy,0.3460439443588257
datasets\weather\val\clear\b5e1a441-3bc3277c.jpg,clear,overcast,0.48995548486709595
datasets\weather\val\clear\b5e387a7-6a010e5e.jpg,clear,clear,0.5824961066246033
datasets\weather\val\clear\b5e387a7-9c4a9214.jpg,clear,clear,0.5243641138076782
datasets\weather\val\clear\b5e387a7-e3a60891.jpg,clear,rainy,0.673434853553772
datasets\weather\val\clear\b5e3b8c6-cdc3804c.jpg,clear,rainy,0.4920952618122101
datasets\weather\val\clear\b5e3b8c6-e50a2999.jpg,clear,clear,0.788297712802887
datasets\weather\val\clear\b5e52b21-46c57b31.jpg,clear,clear,0.5414913892745972
datasets\weather\val\clear\b5e9c2d4-cc0c1c73.jpg,clear,clear,0.4431571066379547
datasets\weather\val\clear\b5eaada1-27688041.jpg,clear,rainy,0.6299603581428528
datasets\weather\val\clear\b5ece4bd-17087c46.jpg,clear,rainy,0.41435521841049194
datasets\weather\val\clear\b5f2f881-edaf9a01.jpg,clear,overcast,0.49894091486930847
datasets\weather\val\clear\b5f5d0e1-200575fc.jpg,clear,rainy,0.45747631788253784
datasets\weather\val\clear\b5f7a789-10124031.jpg,clear,clear,0.6632348299026489
datasets\weather\val\clear\b5f84825-956ae1a6.jpg,clear,clear,0.3949629068374634
datasets\weather\val\clear\b5f9cb1e-c84e2ce9.jpg,clear,overcast,0.5349114537239075
datasets\weather\val\clear\b5fc0f1e-882a7cce.jpg,clear,clear,0.7540362477302551
datasets\weather\val\clear\b5fc1373-94aaab40.jpg,clear,rainy,0.8294184803962708
datasets\weather\val\clear\b5fca52d-b459be9c.jpg,clear,clear,0.42976024746894836
datasets\weather\val\clear\b5fcec51-bb59c567.jpg,clear,partly_cloudy,0.28845521807670593
datasets\weather\val\clear\b5fd8bf6-fa9be3ca.jpg,clear,overcast,0.27695080637931824
datasets\weather\val\clear\b5ff07b5-3411352a.jpg,clear,rainy,0.5205079913139343
datasets\weather\val\clear\b5ff07b5-b983e1a5.jpg,clear,rainy,0.5277870893478394
datasets\weather\val\clear\b5ff07b5-c8fe49f4.jpg,clear,clear,0.46999087929725647
datasets\weather\val\clear\b6a146ff-7491aafb.jpg,clear,rainy,0.4278147220611572
datasets\weather\val\clear\b6a1d94c-6e3fcf27.jpg,clear,clear,0.630352795124054
datasets\weather\val\clear\b6a6df2d-743bf863.jpg,clear,clear,0.45839884877204895
datasets\weather\val\clear\b6a6df2d-8f9cc4cf.jpg,clear,rainy,0.3885377049446106
datasets\weather\val\clear\b6a6df2d-cc93b4c6.jpg,clear,clear,0.677239716053009
datasets\weather\val\clear\b6a7a3ef-1151ebda.jpg,clear,rainy,0.4551910161972046
datasets\weather\val\clear\b6a8503c-4991b168.jpg,clear,rainy,0.4490280747413635
datasets\weather\val\clear\b6a8503c-52e3490b.jpg,clear,clear,0.5511120557785034
datasets\weather\val\clear\b6a8503c-5e7375a8.jpg,clear,clear,0.4439553916454315
datasets\weather\val\clear\b6a8503c-a797867c.jpg,clear,clear,0.35368967056274414
datasets\weather\val\clear\b6a8503c-b04e247c.jpg,clear,snowy,0.38511136174201965
datasets\weather\val\clear\b6aa41ba-6ac62da0.jpg,clear,rainy,0.523655354976654
datasets\weather\val\clear\b6aa41ba-768fdf21.jpg,clear,rainy,0.5500412583351135
datasets\weather\val\clear\b6accff3-eb28ad4f.jpg,clear,clear,0.6951278448104858
datasets\weather\val\clear\b6aeb288-6615a6dc.jpg,clear,rainy,0.6484555602073669
datasets\weather\val\clear\b6aeb288-c860c9a2.jpg,clear,clear,0.7740644812583923
datasets\weather\val\clear\b6b536f4-c90f357e.jpg,clear,rainy,0.5367691516876221
datasets\weather\val\clear\b6b616b3-979e75c3.jpg,clear,clear,0.5081631541252136
datasets\weather\val\clear\b6b7800d-bdecc6bc.jpg,clear,rainy,0.8811058402061462
datasets\weather\val\clear\b6b9069a-4908df6a.jpg,clear,rainy,0.5398505926132202
datasets\weather\val\clear\b6b9069a-5417277d.jpg,clear,rainy,0.5210136771202087
datasets\weather\val\clear\b6ba23a1-4d9e1f20.jpg,clear,clear,0.8127864599227905
datasets\weather\val\clear\b6bac30c-216dc02e.jpg,clear,rainy,0.5002507567405701
datasets\weather\val\clear\b6bb7bc8-795f455a.jpg,clear,rainy,0.555304765701294
datasets\weather\val\clear\b6bd79c8-c94f5c10.jpg,clear,clear,0.5575814247131348
datasets\weather\val\clear\b6bdb46e-2c60ecc3.jpg,clear,rainy,0.5471444129943848
datasets\weather\val\clear\b6bdb46e-3709d206.jpg,clear,clear,0.8720797896385193
datasets\weather\val\clear\b6c0964a-87b5d540.jpg,clear,rainy,0.4405607581138611
datasets\weather\val\clear\b6c2a409-b0dacc13.jpg,clear,clear,0.8458874225616455
datasets\weather\val\clear\b6c2d715-ba5d6ecc.jpg,clear,clear,0.678926408290863
datasets\weather\val\clear\b6c3cbb0-1c4e006c.jpg,clear,overcast,0.42585837841033936
datasets\weather\val\clear\b6c6e6fe-1c5ab635.jpg,clear,rainy,0.4572112262248993
datasets\weather\val\clear\b6c6e6fe-f325bc62.jpg,clear,rainy,0.47900983691215515
datasets\weather\val\clear\b6c771db-9c243cab.jpg,clear,clear,0.8567247986793518
datasets\weather\val\clear\b6c771db-a92c32e3.jpg,clear,snowy,0.47982972860336304
datasets\weather\val\clear\b6c771db-f15d8a40.jpg,clear,clear,0.5718190670013428
datasets\weather\val\clear\b6c938b0-7bc5d2b8.jpg,clear,clear,0.39311105012893677
datasets\weather\val\clear\b6c938b0-a748acc1.jpg,clear,rainy,0.5373744964599609
datasets\weather\val\clear\b6c938b0-c1d453f8.jpg,clear,rainy,0.7423727512359619
datasets\weather\val\clear\b6cad0b4-56d2e2d9.jpg,clear,clear,0.6093052625656128
datasets\weather\val\clear\b6cbfcf4-ce2bfe3b.jpg,clear,clear,0.7165688872337341
datasets\weather\val\clear\b6cbfcf4-cfa37f13.jpg,clear,clear,0.6914664506912231
datasets\weather\val\clear\b6d0b9d1-3460a220.jpg,clear,clear,0.6095713973045349
datasets\weather\val\clear\b6d0b9d1-97b198c7.jpg,clear,clear,0.6209935545921326
datasets\weather\val\clear\b6d0b9d1-9e750bae.jpg,clear,clear,0.6214152574539185
datasets\weather\val\clear\b6d0b9d1-a2c6c924.jpg,clear,clear,0.7664371728897095
datasets\weather\val\clear\b6d0b9d1-d643d86a.jpg,clear,rainy,0.4584479033946991
datasets\weather\val\clear\b6d0b9d1-f5531bf3.jpg,clear,clear,0.49187135696411133
datasets\weather\val\clear\b6d2717a-6e17bbb1.jpg,clear,clear,0.5914715528488159
datasets\weather\val\clear\b6d2717a-a24fc378.jpg,clear,rainy,0.5844778418540955
datasets\weather\val\clear\b6d2717a-d8d1bc0c.jpg,clear,rainy,0.5256636142730713
datasets\weather\val\clear\b6d9b0ba-a0a7525e.jpg,clear,clear,0.5780617594718933
datasets\weather\val\clear\b6db090c-2b1971cf.jpg,clear,overcast,0.47808241844177246
datasets\weather\val\clear\b6ddc104-54cc00e3.jpg,clear,overcast,0.481283962726593
datasets\weather\val\clear\b6ddc104-b6089ee2.jpg,clear,rainy,0.43386581540107727
datasets\weather\val\clear\b6de6d24-bfcf2de4.jpg,clear,rainy,0.7130364179611206
datasets\weather\val\clear\b6decb24-0de96f8c.jpg,clear,clear,0.33052510023117065
datasets\weather\val\clear\b6decb24-82234e11.jpg,clear,overcast,0.3978181779384613
datasets\weather\val\clear\b6df605f-51c158b8.jpg,clear,clear,0.4311140775680542
datasets\weather\val\clear\b6e264cf-d2600371.jpg,clear,overcast,0.34545135498046875
datasets\weather\val\clear\b6e2a815-20a3637b.jpg,clear,clear,0.6714253425598145
datasets\weather\val\clear\b6e5b2fd-1e596798.jpg,clear,rainy,0.40450069308280945
datasets\weather\val\clear\b6ea0cd9-aa1cbdf5.jpg,clear,clear,0.49460485577583313
datasets\weather\val\clear\b6ea0cd9-b9cec75f.jpg,clear,rainy,0.5055413842201233
datasets\weather\val\clear\b6ea1520-1bd7b870.jpg,clear,overcast,0.3160999119281769
datasets\weather\val\clear\b6ea1520-1c9df539.jpg,clear,snowy,0.6581783890724182
datasets\weather\val\clear\b6eda03e-50c604c1.jpg,clear,rainy,0.45995980501174927
datasets\weather\val\clear\b6f2176b-20c2f527.jpg,clear,overcast,0.49060991406440735
datasets\weather\val\clear\b6f77fda-02b6e75b.jpg,clear,clear,0.5402644872665405
datasets\weather\val\clear\b6f77fda-2531c3a3.jpg,clear,rainy,0.6496329307556152
datasets\weather\val\clear\b6f81988-1083f3fa.jpg,clear,clear,0.3878857493400574
datasets\weather\val\clear\b6f85287-cde20f1d.jpg,clear,overcast,0.31691452860832214
datasets\weather\val\clear\b6f8a510-6f70445f.jpg,clear,rainy,0.4734881520271301
datasets\weather\val\clear\b6f9afd4-63573be9.jpg,clear,rainy,0.4285436272621155
datasets\weather\val\clear\b6ffe7bd-017de39c.jpg,clear,clear,0.5945786833763123
datasets\weather\val\clear\b6ffe7bd-1e0d5145.jpg,clear,rainy,0.3949584662914276
datasets\weather\val\clear\b6ffe7bd-35e5adfb.jpg,clear,clear,0.45926275849342346
datasets\weather\val\clear\b6ffe7bd-735e0b0a.jpg,clear,clear,0.5489965677261353
datasets\weather\val\clear\b6ffe7bd-7c91eac9.jpg,clear,clear,0.40095117688179016
datasets\weather\val\clear\b6ffe7bd-a0d0cd8d.jpg,clear,rainy,0.5795301795005798
datasets\weather\val\clear\b6ffe7bd-a462948c.jpg,clear,clear,0.4371855556964874
datasets\weather\val\clear\b6ffe7bd-ca9d4b5b.jpg,clear,clear,0.679218590259552
datasets\weather\val\clear\b6ffe7bd-d13595c6.jpg,clear,clear,0.7974996566772461
datasets\weather\val\clear\b6ffe7bd-d7a0f83e.jpg,clear,clear,0.5615799427032471
datasets\weather\val\clear\b6ffe7bd-d8f2c88e.jpg,clear,clear,0.7707358598709106
datasets\weather\val\clear\b6ffe7bd-f7d2cdce.jpg,clear,clear,0.368039071559906
datasets\weather\val\clear\b6ffe7bd-fd52b51e.jpg,clear,rainy,0.5471158027648926
datasets\weather\val\clear\b7a16331-0c817de1.jpg,clear,overcast,0.45616838335990906
datasets\weather\val\clear\b7a16331-728c61ea.jpg,clear,clear,0.3464852273464203
datasets\weather\val\clear\b7a175e0-52e0bbc9.jpg,clear,clear,0.5272607207298279
datasets\weather\val\clear\b7a175e0-ea597801.jpg,clear,rainy,0.442095011472702
datasets\weather\val\clear\b7a3fc87-1c0a396b.jpg,clear,clear,0.42070940136909485
datasets\weather\val\clear\b7a8e795-36cc1230.jpg,clear,snowy,0.5195283889770508
datasets\weather\val\clear\b7a97cb6-1d099495.jpg,clear,clear,0.7533851861953735
datasets\weather\val\clear\b7a97cb6-a10ac1b2.jpg,clear,clear,0.7467746734619141
datasets\weather\val\clear\b7a9b166-01d09e6b.jpg,clear,overcast,0.5685423612594604
datasets\weather\val\clear\b7a9b166-176e18ae.jpg,clear,clear,0.4778875708580017
datasets\weather\val\clear\b7a9b166-52309c81.jpg,clear,snowy,0.505603015422821
datasets\weather\val\clear\b7aa329e-25d68dec.jpg,clear,overcast,0.5244656205177307
datasets\weather\val\clear\b7ab6225-743ee003.jpg,clear,overcast,0.423637330532074
datasets\weather\val\clear\b7ab6225-7a1edecd.jpg,clear,rainy,0.37776979804039
datasets\weather\val\clear\b7abfbea-3067ba7b.jpg,clear,snowy,0.5373274087905884
datasets\weather\val\clear\b7ad967b-5ffacb53.jpg,clear,overcast,0.6654240489006042
datasets\weather\val\clear\b7ada391-dd104c12.jpg,clear,clear,0.6888570785522461
datasets\weather\val\clear\b7b09a19-d9ce1598.jpg,clear,clear,0.42839598655700684
datasets\weather\val\clear\b7b110ca-fac51d5b.jpg,clear,snowy,0.3274845778942108
datasets\weather\val\clear\b7b32a5f-87311a3a.jpg,clear,rainy,0.5411719083786011
datasets\weather\val\clear\b7b32a5f-90bce6e1.jpg,clear,clear,0.8821130990982056
datasets\weather\val\clear\b7b3a558-45775f2e.jpg,clear,clear,0.5826494693756104
datasets\weather\val\clear\b7b3a558-82db42a5.jpg,clear,clear,0.44604265689849854
datasets\weather\val\clear\b7b3a558-cacc0e78.jpg,clear,clear,0.6764323711395264
datasets\weather\val\clear\b7b3a558-f047b273.jpg,clear,rainy,0.7145895957946777
datasets\weather\val\clear\b7b554e4-753c2c08.jpg,clear,snowy,0.5264754295349121
datasets\weather\val\clear\b7b58fcc-1ac3ea04.jpg,clear,clear,0.588853120803833
datasets\weather\val\clear\b7bb0d6e-b018e560.jpg,clear,overcast,0.4056590795516968
datasets\weather\val\clear\b7bb37d8-95dcf32f.jpg,clear,clear,0.4193093180656433
datasets\weather\val\clear\b7bb37d8-c413361a.jpg,clear,snowy,0.330307275056839
datasets\weather\val\clear\b7bb37d8-da8a74d7.jpg,clear,overcast,0.4469590485095978
datasets\weather\val\clear\b7bbb1fe-1cec6316.jpg,clear,clear,0.6152123212814331
datasets\weather\val\clear\b7bcc17a-3d51ea5e.jpg,clear,overcast,0.28807777166366577
datasets\weather\val\clear\b7bcc17a-6d53c833.jpg,clear,clear,0.5289969444274902
datasets\weather\val\clear\b7bcc17a-72df68f9.jpg,clear,snowy,0.33918944001197815
datasets\weather\val\clear\b7bcc17a-7feae7dd.jpg,clear,clear,0.5394941568374634
datasets\weather\val\clear\b7bcc17a-8838a45e.jpg,clear,clear,0.7652292251586914
datasets\weather\val\clear\b7bcc17a-c3da43c8.jpg,clear,clear,0.7807765603065491
datasets\weather\val\clear\b7bcc17a-cb639c92.jpg,clear,clear,0.6433228254318237
datasets\weather\val\clear\b7bd8b85-9f43d43e.jpg,clear,clear,0.6796894073486328
datasets\weather\val\clear\b7becb56-e97b2d91.jpg,clear,clear,0.6881595253944397
datasets\weather\val\clear\b7bfad97-89e3ef28.jpg,clear,clear,0.4409326910972595
datasets\weather\val\clear\b7c5b8ef-5c9960a8.jpg,clear,clear,0.3223840296268463
datasets\weather\val\clear\b7c5b8ef-b233d513.jpg,clear,clear,0.39210572838783264
datasets\weather\val\clear\b7c8c7f6-54290bbc.jpg,clear,clear,0.6288321614265442
datasets\weather\val\clear\b7c8c7f6-899b3996.jpg,clear,rainy,0.4842369854450226
datasets\weather\val\clear\b7c91476-fe3e68ec.jpg,clear,rainy,0.615045428276062
datasets\weather\val\clear\b7d13f97-0aec1868.jpg,clear,clear,0.5837804675102234
datasets\weather\val\clear\b7d13f97-221ebf7b.jpg,clear,clear,0.7499932050704956
datasets\weather\val\clear\b7d13f97-2952d459.jpg,clear,clear,0.7952890396118164
datasets\weather\val\clear\b7d13f97-55885a3b.jpg,clear,clear,0.8153225183486938
datasets\weather\val\clear\b7d13f97-74ae37ed.jpg,clear,clear,0.4452674388885498
datasets\weather\val\clear\b7d13f97-9f4fcb90.jpg,clear,clear,0.6277623176574707
datasets\weather\val\clear\b7d277b3-26d83b90.jpg,clear,overcast,0.34980225563049316
datasets\weather\val\clear\b7d277b3-a6f32171.jpg,clear,overcast,0.36369091272354126
datasets\weather\val\clear\b7d277b3-fc03ae80.jpg,clear,clear,0.5734854340553284
datasets\weather\val\clear\b7d34a28-7404150e.jpg,clear,rainy,0.4325955808162689
datasets\weather\val\clear\b7d7b438-7e499016.jpg,clear,clear,0.6667938232421875
datasets\weather\val\clear\b7d8cd90-a01c6422.jpg,clear,clear,0.4857875108718872
datasets\weather\val\clear\b7d9a95e-f9901594.jpg,clear,overcast,0.48024865984916687
datasets\weather\val\clear\b7da46cc-c6b02c40.jpg,clear,rainy,0.6215225458145142
datasets\weather\val\clear\b7db31d1-06d2afc1.jpg,clear,clear,0.3469071686267853
datasets\weather\val\clear\b7db31d1-7ccff061.jpg,clear,clear,0.5747944116592407
datasets\weather\val\clear\b7dc9921-4c58cd1b.jpg,clear,rainy,0.459634929895401
datasets\weather\val\clear\b7dc9921-8ae7e873.jpg,clear,rainy,0.6159851551055908
datasets\weather\val\clear\b7dc9921-b99688d2.jpg,clear,rainy,0.6949935555458069
datasets\weather\val\clear\b7de4b01-2a16dfe7.jpg,clear,clear,0.5749229192733765
datasets\weather\val\clear\b7df0c5f-293b7be6.jpg,clear,clear,0.3174702823162079
datasets\weather\val\clear\b7df0c5f-654d495d.jpg,clear,overcast,0.3053775727748871
datasets\weather\val\clear\b7e1237b-25dec3f7.jpg,clear,snowy,0.4265429675579071
datasets\weather\val\clear\b7e1237b-876a427c.jpg,clear,clear,0.6419104933738708
datasets\weather\val\clear\b7e1237b-f08b7c08.jpg,clear,clear,0.6278421878814697
datasets\weather\val\clear\b7e17f40-859096c9.jpg,clear,clear,0.6038445830345154
datasets\weather\val\clear\b7e98aaf-df117cd8.jpg,clear,clear,0.6630530953407288
datasets\weather\val\clear\b7eb6c3d-e1598570.jpg,clear,clear,0.478381872177124
datasets\weather\val\clear\b7ec8e2f-b673fc33.jpg,clear,clear,0.5372937917709351
datasets\weather\val\clear\b7edcfdc-f018989f.jpg,clear,clear,0.4928857684135437
datasets\weather\val\clear\b7f1241e-05749fee.jpg,clear,rainy,0.5649807453155518
datasets\weather\val\clear\b7f1241e-1f691c01.jpg,clear,clear,0.481121689081192
datasets\weather\val\clear\b7f1241e-de8783e8.jpg,clear,clear,0.6704632043838501
datasets\weather\val\clear\b7f452e4-1e5669ab.jpg,clear,overcast,0.4653720259666443
datasets\weather\val\clear\b7f452e4-1e8b6f3a.jpg,clear,overcast,0.6627943515777588
datasets\weather\val\clear\b7fc572c-6a4b1de5.jpg,clear,clear,0.5639979243278503
datasets\weather\val\clear\b7fc572c-f8a3e313.jpg,clear,clear,0.5882999897003174
